0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,label
34.017475,0.19119014,28.834694,33.156868,38.249893,9.415199,221.47784,161.06972,53.0014,44.291626,0.77370685,0.85904956,0.27722448,0.5106888,1.2262143,0.9489898,8.802211,5.5044794,6.0456967,3.6384785,0.3780578,1.2375975,23.906319,0.5297071,-8.4673195,-1.7423309,15.581602,0.81938607,-10.114256,-1.0728215,0.033254694,1.357594,1.2945687,0.70488656,5.6696434,0.6368515,4.519661,2.3675253,20.100384,0.42224956,687.3964,0.39258713,1337.9379,0.19869989,-122.22562,-0.742227,1669.5957,0.15839037,1054.5438,0.2866506,-116.37559,-0.75599056,2700.6167,0.10461873,916.2229,0.3527155,-119.46431,-0.7096095,-10.644162,-0.6698984,21.13309,0.33442816,0.04574544,0.5309531,-0.010489647,-1.1350015,0.5496019,0.88913,31.45435,0.2848967,-12.426107,-1.3232771,15.571745,1.0118511,-11.660864,-1.1010375,-5.8029137,13.919769,0.011722925,-0.0006926631,0.23972318,2.7514231,2.8598666,0.14966665,0.16092406,0.17387097,0.18403502,-21.348211,1
36.610863,0.17510188,32.77082,35.24429,44.319,11.54818,110.616165,81.30086,59.370747,39.12135,0.6358936,0.90477556,0.21247724,0.40055808,1.0324112,0.819934,10.119111,8.101328,5.7465715,5.1720734,0.26818368,1.3351918,25.012375,0.41106233,-11.4797325,-1.1846834,14.381763,0.7606128,-13.661994,-0.93879586,0.026196772,1.8725795,1.132678,0.52498674,6.4933825,0.56794995,5.537374,1.9548225,19.070822,0.46273154,639.4549,0.41062993,1349.9824,0.19216904,-123.82329,-0.7462844,1618.7013,0.152948,1066.0742,0.26222375,-114.4917,-0.7950841,2664.4248,0.106238686,986.43665,0.324778,-118.44419,-0.7328677,-9.631056,-0.58528984,19.597412,0.29560488,0.04493943,0.5930667,-0.013103654,-0.85400623,0.42454946,1.081973,30.365221,0.243162,-15.019652,-0.9993147,9.053126,1.3143415,-17.876726,-0.82670486,-6.091384,14.11135,0.022096997,-0.0023712919,0.1398397,1.8080667,1.9607843,0.22357143,0.22562948,0.265,0.3314632,-23.873728,1
34.16354,0.09314612,31.94705,34.906948,35.641537,3.6944866,261.27917,177.07614,27.439423,13.628297,0.34364662,0.36608315,0.2546021,0.3134504,0.4419408,0.18733871,1.7874657,1.0771286,1.264225,0.9256183,0.077269025,0.47606766,35.03334,0.25207603,6.218229,1.5653185,18.924864,0.4463253,-8.633883,-1.0858883,0.015952418,2.2893288,0.66028357,0.7574057,10.345422,0.29012597,3.7984192,2.3668907,28.49622,0.24683423,596.63043,0.23795071,1394.8107,0.16765471,-37.575375,-1.7662833,1732.967,0.12493639,1015.6764,0.24144395,-50.203827,-1.175627,2812.186,0.07306478,986.87646,0.3214387,-57.055965,-0.9855934,-20.81675,-0.18760502,31.302902,0.16240442,0.025605822,0.60344034,-0.016315155,-0.503151,0.07695451,0.4506201,37.60329,0.12111712,6.7032385,1.2231343,19.702631,0.39816228,-10.025526,-0.8765478,-12.392253,20.886784,0.003186717,0.003249314,0.068858705,1.9662921,1.4326648,0.588,0.71675384,0.089999996,0.055497747,-30.876686,1
28.55243,0.107617415,25.328302,28.844702,31.037497,5.709194,180.5173,193.41856,30.93825,26.548723,0.4464693,0.68222266,0.17925312,0.3496273,0.68374306,0.50448996,5.9345336,2.8943155,6.124803,6.831482,0.18410477,1.0767319,27.374784,0.4345248,-2.0953348,-5.5592837,22.071821,0.6124709,-9.819093,-1.0693749,0.025309142,1.4727911,1.199064,0.72789085,5.1947665,0.542463,1.0619463,8.988737,22.464472,0.42635298,640.9797,0.41160923,1248.4307,0.18950273,-110.305695,-0.8595939,1694.2922,0.16009684,916.3781,0.25954193,-115.224525,-0.76470745,2716.2969,0.12149867,890.08905,0.32952008,-117.02744,-0.7376151,-13.178692,-0.40338245,22.757019,0.27714574,0.03522763,0.6335102,-0.0102064125,-1.4252911,0.28256127,0.7999574,34.741283,0.2509716,-6.5974026,-1.7780938,25.34992,0.7089429,-12.1255665,-1.0068555,-10.434471,18.462149,0.0016601782,-0.00180689,0.101889975,3.144654,2.542373,0.17333333,0.23495862,0.21727271,0.24308962,-26.059444,2
34.11115,0.19498739,29.300858,32.51246,38.45999,9.159134,251.88054,182.63188,61.998344,50.9401,0.39875996,0.7404637,0.16210632,0.30312094,0.59149635,0.42939,5.302878,4.03616,4.2139506,4.015988,0.16714214,1.3498542,26.2496,0.31806642,-6.3100014,-1.4055574,17.061018,0.5935182,-8.923215,-1.1583328,0.021898497,0.96958995,1.2361861,0.5155943,5.8864303,0.5671823,4.323617,2.3229787,20.346727,0.48359403,673.2749,0.361756,1316.6655,0.17015833,-144.73772,-0.5761556,1691.062,0.13817221,1045.5325,0.26990405,-140.52173,-0.58123755,2739.0708,0.103519425,955.7501,0.27117148,-142.33337,-0.5551083,-12.82189,-0.43803853,22.730124,0.33236247,0.03246734,0.82581127,-0.008714,-1.2920713,0.23443067,1.0837268,31.349155,0.22586887,-7.6588025,-1.4721866,15.346812,0.8473192,-10.446806,-1.2012053,-9.372516,17.725933,0.007850142,-2.7976766e-05,0.13557011,2.284844,2.7522936,0.11,0.107393354,0.25363636,0.32673606,-28.234207,1
33.887257,0.112477854,30.694263,32.94344,37.627533,6.9332695,40.330387,21.017298,41.687733,26.539558,0.47159284,0.8085124,0.18077427,0.35322833,0.6875477,0.5067734,7.506731,5.723449,5.240825,4.6102705,0.19236676,1.2217362,27.424978,0.30733252,-7.976681,-1.3024734,18.94749,0.58087945,-7.750031,-1.3382773,0.02460316,1.0658582,1.3063359,0.66919523,5.8799777,0.47416708,4.1352057,2.2482038,16.557629,0.4456335,610.3638,0.42578822,1311.4154,0.17605996,-113.521255,-0.81494373,1656.6913,0.13666154,1002.975,0.37117156,-110.36379,-0.7977147,2667.1047,0.098847784,1023.8142,0.3233487,-111.85671,-0.7741657,-10.870587,-0.5243503,18.443975,0.39979395,0.037005696,0.6569564,-0.01672374,-0.8323659,0.25075984,0.9407579,30.41258,0.22565746,-10.238086,-1.1837481,19.756617,0.5851187,-8.113324,-1.3802058,-9.406649,17.279446,0.014538326,-0.004366904,0.13918686,3.097345,3.0033371,0.15296295,0.13501206,0.16576923,0.16643716,-27.601593,1
26.98331,0.11181157,23.755566,27.390905,30.009235,6.2536697,46.789974,0.0,-120.05201,0.0,0.17619863,0.9145427,0.12007491,0.12525195,0.13188285,0.011807933,0.40979117,0.14721966,0.5423615,0.0,0.050426703,1.5838313,26.80588,0.25284934,-8.523265,-0.70062923,14.479435,0.50136405,-6.2362423,-0.9723956,0.055387653,0.6394221,1.1457205,0.55460125,2.5315492,1.0460547,2.3514433,1.5965092,21.066458,0.15632303,456.00897,0.33521253,1372.9226,0.08507308,-191.75162,-0.20797434,1429.245,0.14405233,1076.9702,0.106573336,-189.4832,-0.23079321,2554.0503,0.07727112,833.78094,0.09898721,-190.44641,-0.21012966,-8.309677,-0.26389378,27.558718,0.09239435,0.024315817,0.44094583,-0.024560342,-0.43613008,0.29758063,0.41457126,41.131176,0.031672068,-12.460164,-0.49048167,-6.0990396,-0.7925352,-21.887646,-0.48597115,-8.775073,19.140827,-0.0076161777,0.0045507224,0.035538185,0.32051283,0.65146583,0.08,0.049999997,0.9533333,0.6509651,-36.282356,2
26.561962,0.072122775,25.205425,26.746042,27.957043,2.7516174,52.500404,24.024,9.352091,12.974665,0.19081342,0.781471,0.118884064,0.12481753,0.2505502,0.13166615,1.7297128,1.3427664,2.6759799,2.170253,0.055725742,1.125253,29.75494,0.27314585,-7.2690916,-0.798902,13.848469,0.5559897,-5.4685974,-1.0255411,0.015677435,0.32763773,0.85428774,0.47742125,4.9866047,0.4326395,4.0142365,1.0516928,30.213152,0.24518485,676.8583,0.35564324,1358.8119,0.11452855,-165.09064,-0.44828427,1645.1815,0.1567741,1115.9294,0.13581912,-166.05287,-0.42542753,2758.7988,0.13002928,994.9457,0.21408112,-168.32103,-0.39236265,-13.536453,-0.40693069,26.665558,0.16297325,0.012927646,1.6060101,-0.010220936,-1.0403781,0.15074377,0.47136402,41.403385,0.23031123,-2.1533737,-4.7146106,9.032682,1.638158,-0.07757314,-122.659546,-9.547661,19.325167,-0.00452258,0.0046409573,0.034127966,0.8982036,0.60790277,0.305,0.21499999,0.8766666,0.70476156,-36.30878,2
25.038696,0.05953905,23.766518,24.834324,26.331505,2.5649872,75.53019,90.924675,20.435644,11.429915,0.25328785,0.67061484,0.1355672,0.16098006,0.38390896,0.24834175,2.4804091,1.4360546,2.8490355,1.6485163,0.06695244,0.7993806,28.787455,0.35521004,-5.0030746,-1.4274569,14.019313,0.617246,-5.6279826,-1.0987448,0.011700501,0.93601584,0.9860854,0.7729734,5.0711083,0.3769257,4.2434006,0.8541066,24.949121,0.31863114,551.6326,0.36652124,1362.1599,0.15347558,-142.20268,-0.61755013,1547.2981,0.15781234,1062.0349,0.1470245,-143.35378,-0.59104687,2593.9724,0.11881513,1017.4869,0.277551,-146.59843,-0.5450125,-12.430531,-0.4155177,24.227648,0.2288148,0.01959053,0.8920989,-0.013884129,-0.9151281,0.13047886,0.4184944,41.296303,0.14327602,-6.7688775,-1.5592169,8.7065935,1.426926,-5.286169,-1.705057,-9.599978,19.124588,-0.009828029,0.0037623728,0.039637126,2.0572453,1.347709,0.21666665,0.17722553,0.47312498,0.6310182,-35.030174,2
20.884552,0.054044608,19.774326,20.845533,21.924368,2.1500416,24.18229,5.649005,28.606768,0.0,0.17569587,0.40626934,0.13717286,0.14484423,0.18430036,0.0471275,1.5235652,0.6323395,1.2275277,0.90848494,0.043449525,0.49314457,28.468367,0.23082525,-6.678588,-0.4723813,14.144058,0.45845294,-7.3124666,-0.6062645,0.021148873,0.67108864,0.84950984,0.42940634,2.6440456,0.55054307,12.271247,0.24005917,30.51401,0.10789745,553.55084,0.35075906,1422.2699,0.11310409,-167.85353,-0.4270051,1476.2811,0.18279257,1251.8528,0.15712288,-168.27061,-0.42049852,2569.3438,0.08600772,1103.4741,0.12571901,-170.669,-0.38399634,-10.792272,-0.2531826,27.712952,0.110562705,-0.003672187,-2.2280095,-0.012312378,-0.45360035,0.08378393,0.17774843,41.55651,0.047044296,-5.5034156,-0.8857841,3.2873638,2.2998283,-6.647974,-0.51189077,-10.070013,20.368423,-0.010108965,0.0023059633,0.035881363,1.6129032,0.5524862,0.29999998,0.0,0.74,0.17,-41.944916,2
29.897108,0.023643766,29.217733,29.918396,30.551384,1.3336506,72.9871,88.98226,10.184561,4.5790234,0.14778192,0.46360257,0.10223782,0.112479605,0.19726014,0.09502232,1.3241255,1.2360593,1.0121619,0.7322688,0.034530386,0.507572,28.96863,0.24698435,-3.2121081,-1.3373058,18.22341,0.4148177,-4.6227784,-1.5814608,0.016853396,0.65260494,1.0500793,0.38333204,5.854178,0.2870926,6.671693,0.6653626,27.123995,0.26041985,640.963,0.2981559,1525.6577,0.1281432,-152.80676,-0.5312596,1677.7883,0.12591757,1155.3136,0.21772785,-154.49287,-0.4988006,2686.7295,0.10662736,1222.1746,0.25826985,-156.36389,-0.47261512,-15.691304,-0.27094576,24.582842,0.1942282,0.011761937,1.7444991,-0.011982616,-0.9402026,0.056340415,0.36405683,37.65769,0.13046357,-1.0459988,-6.079946,18.688383,0.71499276,-5.4988427,-1.9749832,-11.458095,18.291735,-0.008530687,0.0058703884,0.027130088,1.6227181,1.0245901,0.242,0.11373653,0.5933333,0.5476515,-43.083767,2
24.670069,0.052649353,23.646696,24.747734,25.897442,2.2507458,45.726658,36.614403,12.702015,1.7620349,0.15128663,0.3742701,0.12191111,0.12564819,0.15667479,0.03476368,1.3076937,0.9565748,1.1470419,0.85848236,0.03337931,0.5576225,24.59688,0.24871583,-5.7740207,-1.3851382,17.944601,0.23534805,-6.7055087,-0.6946932,0.010053618,0.5881143,0.65141535,0.36672857,5.40822,0.34209132,-0.22066659,-17.880638,27.767525,0.084652044,425.58618,0.108144015,1367.8357,0.17997459,-182.84698,-0.30004054,1518.7904,0.061239455,925.91547,0.07649903,-184.69052,-0.26659986,2575.1296,0.059010565,972.2546,0.19310735,-185.1278,-0.2585002,-18.062738,-0.21278168,25.771389,0.18684448,0.017410265,0.7183403,-0.0076500145,-0.89403427,0.07887942,0.30751848,31.822073,0.18977295,7.9352946,0.52427477,26.786974,0.15135597,1.5383155,3.825637,-9.376738,18.71523,-0.011132776,0.0031048805,0.029207837,2.2471912,0.76335883,0.11,0.07,0.78333336,0.5038739,-43.45653,2
27.709518,0.13165122,24.162926,28.528479,30.769175,6.606249,91.62112,84.9697,10.947511,4.8834257,0.29736277,0.737408,0.12917751,0.18761747,0.4637789,0.3346014,3.8972309,2.5361364,3.6232774,2.496293,0.103935465,1.0240023,29.848104,0.31135073,-2.6701915,-3.2210977,16.09077,0.6461579,-3.8259897,-2.5173852,0.019803403,1.124839,1.0749532,0.798135,6.641481,0.45612916,5.6162496,1.9908923,28.384418,0.2553069,581.805,0.3439106,1384.2026,0.13177557,-132.9161,-0.6807762,1630.2963,0.15606801,1111.9567,0.23961899,-135.0989,-0.62739295,2694.8694,0.115224734,1060.0818,0.26136732,-137.81491,-0.5883675,-16.924849,-0.3302353,27.39256,0.21859707,0.02317977,1.0075788,-0.015360374,-0.8920972,0.19578415,0.5973277,39.059116,0.16407086,3.0207882,3.0524752,14.647628,1.0694635,-2.70411,-5.0598965,-10.729456,20.787716,-0.011756637,0.0038488416,0.051435225,2.050114,1.1454754,0.311,0.2698685,0.4918182,0.6441741,-29.775576,2
30.558914,0.1720314,24.021965,32.177204,35.126842,11.104877,22.444916,0.0,-74.75848,0.0,0.21808441,0.7028679,0.11904665,0.13322827,0.34707654,0.22802988,2.807042,2.4970443,3.4129372,1.7273458,0.06947232,1.1026562,24.665857,0.38794664,-2.5376496,-2.691112,15.016644,0.44710037,-6.6037774,-0.99357516,0.031122206,0.8116129,1.4623581,0.81473076,5.6410193,0.4299711,7.1776133,1.1788138,26.927635,0.4502071,617.4629,0.30381134,1366.7245,0.13008782,-170.64061,-0.39724663,1689.731,0.15891641,1002.8935,0.16660155,-171.14476,-0.37397364,2760.1392,0.13261735,1002.5365,0.19627355,-172.1432,-0.3592484,-13.52565,-0.51011217,21.23206,0.3500935,0.02940575,0.79857653,-0.016037839,-0.8816578,0.17817935,0.45152265,31.065285,0.3338722,2.2945518,3.0076818,12.85327,0.8343176,-5.353386,-2.1876848,-10.195936,18.729446,-0.005261096,0.0034963195,0.048983693,2.2988508,1.171875,0.13333333,0.01699673,0.5225,0.35329697,-35.781933,2
22.812902,0.04609923,21.675217,22.601746,24.137533,2.4623165,19.877447,0.0,-5.9084635,10.998552,0.16143742,0.47845954,0.11834332,0.12324196,0.20058942,0.082246095,1.9435946,1.5379565,1.838977,1.5315938,0.039745767,0.721681,27.496668,0.28614488,-5.4151,-1.1797767,16.457516,0.37849888,-7.6127057,-0.7132915,0.025763322,0.958731,1.0500491,0.5011566,4.260231,0.35194474,11.43516,0.21292843,33.372227,0.14920123,667.57214,0.33274564,1423.0756,0.093439415,-171.1229,-0.39420134,1646.4224,0.18349636,1211.0214,0.14298497,-172.48566,-0.37389845,2755.6445,0.11107647,1039.286,0.158004,-174.27481,-0.34594327,-15.910571,-0.26194048,30.002237,0.087013885,0.0043513477,3.7077749,-0.01950732,-0.7092698,0.08233664,0.37871712,40.724934,0.1037521,2.3380475,2.2111056,9.422992,1.0529147,-10.64186,-0.8330898,-10.0724,18.900394,-0.008621531,0.004930639,0.032165054,2.0997376,0.79787236,0.18666665,0.15173075,0.78249997,0.45963982,-41.087933,2
25.648378,0.043348253,24.184916,26.299925,26.452927,2.268011,10.426204,0.0,22.631044,0.0,0.1477244,0.35102627,0.122587666,0.12708406,0.13705666,0.014468998,0.9213162,1.0107895,0.7624341,0.47743967,0.041370798,0.63814926,28.955936,0.14342944,-4.7505293,-1.1572331,19.445864,0.2071753,-6.0344043,-0.7154359,0.024252402,0.9915772,1.3420033,1.1540346,6.549734,0.23100236,8.213867,0.5341728,35.891647,0.044698313,692.3576,0.2702185,1463.3033,0.081667535,-186.19762,-0.25873673,1735.9498,0.1205648,1186.198,0.13759808,-185.54004,-0.25197265,2839.356,0.09083876,1069.0739,0.18599625,-186.00673,-0.2438389,-22.203716,-0.12658669,32.227726,0.047381286,0.0037046536,4.9878173,-0.009919033,-0.62915576,0.08495783,0.31410885,36.838486,0.03060587,9.325326,0.4636696,27.478312,0.25592682,0.3518725,8.269414,-11.998468,21.101854,-0.010677347,0.002692438,0.03772242,1.0152285,1.0416667,0.074999996,0.044999998,0.5733333,0.327855,-41.23722,2
28.487326,0.03421445,27.567923,28.233398,29.35394,1.7860165,99.78152,136.01906,10.106262,10.844685,0.21750215,0.76193166,0.10788113,0.12111417,0.31189385,0.20401272,2.3165002,1.5940442,2.6666188,1.6956733,0.060430143,0.87461394,28.594297,0.33902037,-4.0276546,-2.0056398,16.59958,0.50420344,-6.876059,-1.0295146,0.01351346,1.3428638,0.96257985,0.5445566,5.547457,0.30484694,0.54441667,7.2079353,21.432331,0.35265663,606.4681,0.30753183,1495.9269,0.17180037,-162.03745,-0.47110793,1626.668,0.112769455,1139.4838,0.2834959,-163.6652,-0.44451773,2669.4065,0.08733473,996.6329,0.20793241,-164.97488,-0.42573994,-12.437081,-0.4478367,19.838032,0.357851,0.03439367,0.5720988,-0.019304082,-0.47581196,0.13057387,0.4533136,36.43741,0.13613059,-8.757292,-1.2860433,18.409248,0.6610264,-11.686009,-0.9162898,-10.703198,20.575142,0.0004154392,-0.00065448554,0.043869015,2.232143,1.3544018,0.13499999,0.080156095,0.49857143,0.4579903,-37.436172,2
23.251644,0.066670656,21.823093,22.732637,24.469837,2.6467438,15.934907,0.0,-5.6663103,9.62949,0.16860694,0.5318537,0.120702595,0.1269817,0.20608662,0.085384026,1.6305097,1.2473431,2.1903694,2.0688128,0.037338085,0.56272155,28.431355,0.21787515,-5.819519,-0.90911394,18.953617,0.27110398,-6.3835993,-0.8318093,0.016976174,0.74368024,0.90849036,0.41216198,5.196517,0.26716006,10.331478,0.43123826,30.73823,0.13075066,546.4231,0.29437515,1398.4846,0.15374051,-157.94707,-0.5029153,1565.2834,0.10112172,1075.72,0.27864432,-160.59901,-0.46423453,2607.8835,0.08341072,1167.98,0.4326912,-162.27744,-0.44002748,-17.084595,-0.19284903,27.05832,0.15194505,0.010846951,1.1486927,-0.014779038,-0.672805,0.06892996,0.29135326,39.129284,0.07333376,0.90975684,6.306726,18.453466,0.48089886,-0.61787206,-7.746208,-10.270371,18.60771,-0.008794806,0.0041371463,0.028752273,1.497006,0.60790277,0.355,0.074999996,0.84333336,0.5275309,-40.237732,2
25.30507,0.09758908,23.696236,24.678818,27.10299,3.4067535,51.218056,43.384247,283.79486,341.61145,0.2535024,0.5276292,0.13251977,0.2224527,0.33581147,0.2032917,2.3493302,1.290236,1.8436049,1.1424497,0.08145175,0.7748331,23.725733,0.51147646,-0.5054922,-16.41818,20.36434,0.53084093,-10.286705,-0.66924405,0.027516467,0.6212275,1.2130618,0.6715436,4.021542,0.455845,4.9550185,0.97763693,26.488317,0.25771406,550.4981,0.4630214,1327.1261,0.12901857,-152.82622,-0.51106745,1551.1315,0.1654966,1107.3141,0.3125108,-154.40147,-0.48217654,2607.0874,0.10935879,898.9294,0.26791152,-156.11433,-0.4578997,-15.247958,-0.29283595,25.06467,0.17407458,0.020454919,0.7783586,-0.012385226,-0.6717449,0.15734014,0.3066874,37.03565,0.1933724,-0.75677675,-12.891862,22.20572,0.75147605,-10.284881,-0.71874905,-8.964046,16.146732,-0.004249073,0.0021600155,0.05766676,2.9045644,2.966102,0.07571428,0.069458544,0.21,0.26,-35.315224,2
28.01761,0.1545643,24.525291,26.597267,32.25924,7.7339478,30.462954,14.693736,40.821888,24.302532,0.2881856,0.6621351,0.12045353,0.21467468,0.4646752,0.34422165,4.074054,5.5606084,3.3848526,1.9026488,0.08824894,0.9940013,30.292175,0.39153054,-3.0935528,-2.193293,13.767247,0.72039473,-10.959314,-0.60295457,0.02116684,1.1151413,0.8550365,0.58711773,5.3837028,0.5481942,5.1757812,1.3485471,27.379602,0.19139595,566.8798,0.32614622,1377.0122,0.12818247,-112.277794,-0.8407837,1562.585,0.15887657,1102.0757,0.16280937,-116.265976,-0.7661463,2645.6492,0.092837445,1043.343,0.2900659,-121.11549,-0.6922246,-14.930954,-0.26063812,28.028276,0.16332549,0.027462797,0.9379279,-0.018830389,-0.8505431,0.14640878,0.66637766,38.884834,0.18472314,-1.3950769,-4.6054826,8.339018,1.2787724,-11.793832,-0.70649403,-8.805321,17.099981,-0.00090533204,0.0032244995,0.040936828,3.082192,1.7482518,0.25399998,0.07863841,0.29799998,0.3348074,-32.397274,2
31.964764,0.11584152,28.908035,32.51546,34.907673,5.9996376,102.81302,143.22838,31.844618,15.412541,0.5270714,0.6793089,0.15920737,0.46304947,0.85067135,0.69146395,7.687613,4.6813645,6.75795,4.975942,0.23004748,0.87607664,28.90718,0.40797824,-2.5312808,-4.545746,15.459672,0.9942345,-7.4795556,-1.7962426,0.020280669,1.0720824,1.1157812,0.7764693,7.2065115,0.44096437,3.1260946,3.456399,25.500946,0.33199736,597.7824,0.3959954,1349.348,0.15899977,-105.55512,-0.88890505,1608.4183,0.15431012,1036.8654,0.26666784,-103.27726,-0.85396135,2696.253,0.103191465,910.56537,0.28152758,-107.77459,-0.7796792,-13.975747,-0.45539844,25.562794,0.30000082,0.037093114,0.60371995,-0.013035694,-1.2128692,0.3372174,0.581888,34.42684,0.2855748,-2.1870997,-5.848815,13.953782,1.3786848,-7.8526645,-2.100727,-9.528077,17.772915,0.003035755,0.0006823661,0.10847611,3.6132812,2.257115,0.22608696,0.16123812,0.19695652,0.30316353,-24.237003,0
27.114077,0.0837459,24.729368,28.411772,28.842808,4.1134396,116.47185,101.30675,-9.235659,17.563595,0.30654392,0.6069229,0.1315301,0.2565838,0.44468117,0.31315106,4.282248,2.4237828,4.080016,2.5066385,0.09907931,0.78825235,26.092342,0.46202832,-0.5166598,-16.93419,16.686876,0.5535127,-3.9261477,-2.488065,0.024605988,1.3003083,1.030574,0.456175,5.3089147,0.39204377,0.694331,5.7149277,25.698782,0.272293,527.2007,0.42557576,1321.5973,0.105531305,-138.16327,-0.64297354,1573.9979,0.1821102,932.06104,0.17293966,-137.91388,-0.6135473,2637.229,0.142497,930.73,0.27320486,-140.56665,-0.57612884,-14.82912,-0.34437433,23.864546,0.19996715,0.026166586,0.64593184,-0.010646954,-1.827777,0.18845122,0.30904195,37.307682,0.21034993,1.0402431,6.2300634,15.883446,0.9291128,0.6296563,20.73729,-9.1249695,17.335052,-0.004964224,0.004007255,0.05451529,4.385965,1.3452915,0.24666665,0.19154344,0.355,0.282179,-32.156353,2
27.115137,0.09466566,24.482859,26.952202,29.360857,4.8779984,166.71887,203.23883,28.08534,21.609621,0.2643502,0.77136505,0.12659891,0.17490414,0.37256557,0.24596666,3.050445,2.336689,2.575795,1.9786643,0.07753546,1.076355,26.003262,0.43356755,-3.876832,-2.117901,18.228098,0.5012514,-6.2408466,-1.2009538,0.017254373,0.74677634,1.1034836,0.7480175,5.7621984,0.3755435,0.7959171,6.5849953,25.669,0.28173578,509.19443,0.36673436,1368.6344,0.18509957,-152.84209,-0.5336371,1513.0254,0.14705807,1058.5682,0.21837679,-154.27948,-0.5010449,2582.953,0.0908779,978.14105,0.34343892,-156.54965,-0.46925333,-14.308107,-0.32143408,25.639614,0.23044053,0.024281604,0.80673045,-0.013620341,-0.9048497,0.16890605,0.6176559,37.224678,0.2289432,-0.5730186,-17.575119,14.931717,0.8270229,-5.7730355,-1.9460198,-8.620372,16.769278,-0.004577565,0.0039434554,0.046940763,1.9507188,1.5479877,0.154,0.13705474,0.44187498,0.6050126,-32.681557,2
27.52458,0.08316321,25.124487,27.756847,29.684233,4.559746,71.839645,94.3714,30.52213,17.639423,0.34620503,0.7307036,0.12938932,0.24270219,0.5713734,0.4419841,4.5948105,2.4705942,3.5413177,1.6016024,0.124495305,1.0124191,31.945713,0.34314418,-2.9552612,-2.806225,13.664139,0.87801874,-4.7524147,-1.9701805,0.021804694,0.884089,1.1244053,0.6817047,5.3957963,0.4233201,1.632762,3.2002072,26.380617,0.30760336,602.9279,0.35324377,1353.1124,0.11744713,-112.76274,-0.8326403,1650.651,0.15879409,1059.5336,0.18802881,-115.70359,-0.7652008,2730.0002,0.12059794,1008.94507,0.20869109,-120.28047,-0.69535434,-14.501368,-0.41289335,24.960714,0.2131266,0.021207439,0.9406004,-0.018419879,-0.87229365,0.19709809,0.683003,39.66252,0.21589693,-0.7398396,-14.102111,8.968568,1.6579672,-3.894801,-2.911926,-10.16271,19.182882,-0.0048023285,0.0025192942,0.063572556,2.6373627,1.7777778,0.2525,0.18349047,0.25666666,0.3422475,-29.83932,2
34.181087,0.11000872,30.226887,35.092903,37.52777,7.3008842,11.56299,26.571918,24.064129,0.0,0.1724869,0.64215696,0.10129443,0.11370591,0.2292921,0.12799767,2.48999,2.5234442,2.4224417,1.9363043,0.05098961,1.0769036,26.895872,0.2959743,-1.4323273,-4.8402505,14.415553,0.40650755,-5.267054,-1.1709257,0.018918186,0.6187228,1.1455672,0.5202068,7.8359447,0.293987,13.208446,0.4748147,28.021955,0.2976286,575.6302,0.3453896,1383.2909,0.13872561,-169.33377,-0.40379405,1683.2722,0.10678721,1023.989,0.2996794,-165.58675,-0.41252157,2772.7192,0.11181287,1172.576,0.36640134,-167.04823,-0.39192477,-16.51976,-0.3359669,25.449436,0.3046706,0.03293554,0.65193075,-0.014172313,-0.79537,0.134327,0.5397001,33.964306,0.3074344,1.103613,6.4002223,19.634315,0.5220544,-5.226072,-1.5019528,-11.160595,20.943687,-0.0054260315,0.0026816723,0.030834598,2.5641026,1.119403,0.17,0.08485281,0.525,0.4616546,-37.973648,2
36.513798,0.08688004,34.008957,35.19406,40.433727,6.4247704,57.320553,1.2450672,49.23968,15.488766,0.413836,1.1480236,0.106113546,0.123843305,0.8454075,0.73929393,8.566611,5.415556,8.524511,4.9977803,0.21769454,1.5172751,27.616037,0.24635904,-6.864256,-1.885091,11.775823,0.7518913,-10.426392,-1.2448415,0.051696543,0.800295,1.414878,0.7038784,3.9638817,0.57357246,5.1219816,1.6415148,21.584276,0.56991637,503.06308,0.2865655,1494.5939,0.14793624,-174.86781,-0.36117992,1584.3857,0.10437993,1143.8939,0.36367267,-167.1877,-0.40822494,2582.8132,0.098416,1183.942,0.36762962,-167.9367,-0.3965811,-11.824961,-0.76911324,20.792126,0.5060106,0.044537723,0.5143207,-0.021558378,-0.47485697,0.5729563,0.6010532,32.863876,0.17949721,-14.190403,-1.3553431,14.849729,0.6795416,-19.194374,-0.8220948,-10.895992,20.732971,0.008309183,-0.003153873,0.14244238,1.7730497,1.4440433,0.1175,0.06533567,0.442,0.4037524,-27.130377,0
